"","userid","artistid","artist_name","plays"
"216","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","5dcdb5eb-cb72-4e6e-9e63-b7bace604965","bon jovi",101
"217","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","c55193fb-f5d2-4839-a263-4c044fca1456","dio",101
"218","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","c97c748f-d375-41a6-875d-25843f73ba6f","soldiers of jah army",101
"219","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","c3cceeed-3332-4cf0-8c4c-bbde425147b6","scorpions",97
"220","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","9d59f45d-72e0-4992-abe0-56c66f97b911","teräsbetoni",95
"221","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","ef58d4c9-0d40-42ba-bfab-9186c1483edd","dragonforce",89
"222","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","6a31f35f-78b4-4a78-bcff-d6262d8ef2a3","nopsajalka",77
"223","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","44cf61b8-5197-448a-b82b-cef6ee89fac5","paramore",75
"224","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","81df2271-03a1-46a3-bb30-cce187235312","the darkness",73
"225","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","2580100e-2387-40f8-900a-5e65b88ac018","soul captain band",68
"226","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","a325764b-168d-47f3-a823-f52ae5cdefaf","asa",67
"227","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","0c235ae9-7e9d-428f-b0af-3fa8dbb20064","tarot",63
"228","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","54906119-a131-4056-98f9-4b27dd9ba729","klamydia",62
"229","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","37d29a0a-4f5d-4a53-917c-bd0e897c54f7","gentleman",61
"230","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","26f07661-e115-471d-a930-206f5c89d17c","mötley crüe",59
"231","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","0383dadf-2a4e-4d10-a46a-e9e041da8eb3","queen",57
"232","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","00eeed6b-5897-4359-8347-b8cd28375331","manowar",54
"233","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","66fc5bf8-daa4-4241-b378-9bc9077939d2","tool",54
"234","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","8295ee00-0096-461d-95c7-c2263d2a4c6d","killswitch engage",53
"235","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","bdacc37b-8633-4bf8-9dd5-4662ee651aec","slayer",52
"236","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","31745282-b1ea-4d62-939f-226b14d68e7c","in flames",51
"237","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","6da0515e-a27d-449d-84cc-00713c38a140","skid row",46
"238","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","91692502-b832-48c5-b20d-b1780c15239b","stone",46
"239","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","d530dbf9-69b1-404f-98f2-0431104f5a1e","bullet for my valentine",44
"240","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","e979c1bc-5cc2-497b-801f-823244a9166d","mokoma",44
"241","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","541f16f5-ad7a-428e-af89-9fa1b16d3c9c","pantera",44
"242","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","5b66e2fb-c6dd-4176-9cb8-8a75baf1c933","brother firetribe",42
"243","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","1997642e-b202-426d-8fab-50e4c5dc095e","hurriganes",40
"244","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","313a0007-b9d3-4036-921a-ce311f9795ad","norther",40
"245","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","c3d6fdd5-67c5-453e-87e3-d17a00a52879","stratovarius",40
"246","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","ce008ef1-81f6-42a4-8a53-287115f619bc","kiuas",39
"247","0000ee7dd906373efa37f4e1185bfe1e3f8695ae","8aa5b65a-5b3c-4029-92bf-47a544356934","ozzy osbourne",34
"248","0000ef373bbd0d89ce796abae961f2705e8c1faf","b7c3a53f-3f07-47e5-897f-d48267fa2193","pin",421
"249","0000ef373bbd0d89ce796abae961f2705e8c1faf","f5a13ee8-effd-44cb-bc76-a7d21de6d890","feel",401
"250","0000ef373bbd0d89ce796abae961f2705e8c1faf","b83bc61f-8451-4a5d-8b8e-7e9ed295e822","elton john",140
"251","0000ef373bbd0d89ce796abae961f2705e8c1faf","5bb2a9c8-3505-4c45-9717-19f0f8f35425","orgy",128
"252","0000ef373bbd0d89ce796abae961f2705e8c1faf","01e60eba-52df-4694-8f09-39f43abe54e9","brandy",105
"253","0000ef373bbd0d89ce796abae961f2705e8c1faf","be540c02-7898-4b79-9acc-c8122c7d9e83","pet shop boys",101
"254","0000ef373bbd0d89ce796abae961f2705e8c1faf","67930b3e-e00b-469f-8c74-fd69f20522ec","sade",101
"255","0000ef373bbd0d89ce796abae961f2705e8c1faf","2925aac9-5474-4030-b8a3-4151107010b2","belinda carlisle",97
"256","0000ef373bbd0d89ce796abae961f2705e8c1faf","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","metallica",95
"257","0000ef373bbd0d89ce796abae961f2705e8c1faf","b4d32cff-f19e-455f-86c4-f347d824ca61","eurythmics",85
"258","0000ef373bbd0d89ce796abae961f2705e8c1faf","a1684a49-feaa-4150-b758-d9412fc59f12","mike oldfield",79
"259","0000ef373bbd0d89ce796abae961f2705e8c1faf","debabff3-2559-46e5-862d-ef2a906d7010","hall & oates",76
"260","0000ef373bbd0d89ce796abae961f2705e8c1faf","c707b37e-cb5c-4694-be4d-46beefcb2475","chris rea",73
"261","0000ef373bbd0d89ce796abae961f2705e8c1faf","917976a6-75b1-46af-b57b-71f13de20422","laura branigan",65
"262","0000ef373bbd0d89ce796abae961f2705e8c1faf","21666405-49f8-44f6-94bb-e064f202f7ba","the waterboys",64
"263","0000ef373bbd0d89ce796abae961f2705e8c1faf","17beaa4e-907e-45a3-a9e3-62d66765e44a","maciej silski",62
"264","0000ef373bbd0d89ce796abae961f2705e8c1faf","8d552dfc-648f-401f-90de-e925013ca537","leona lewis",59
"265","0000ef373bbd0d89ce796abae961f2705e8c1faf","ccb8f30e-4d71-40c4-8b1d-846dafe73e2c","george michael",56
"266","0000ef373bbd0d89ce796abae961f2705e8c1faf","738457fb-624c-40db-b68c-66c7a238a955","black",53
"267","0000ef373bbd0d89ce796abae961f2705e8c1faf","58ca7612-2b43-4acd-8f95-5e123cf015dc","frozen silence",49
"268","0000ef373bbd0d89ce796abae961f2705e8c1faf","480c8278-9245-45fc-8add-cfd521ba88e4","sweet coffee",49
"269","0000ef373bbd0d89ce796abae961f2705e8c1faf","8e67406d-de61-4e6b-a2a1-5a3725484527","blackfield",47
"270","0000ef373bbd0d89ce796abae961f2705e8c1faf","7bd9e20e-74b9-446a-a2ed-a223f82a36e7","cyndi lauper",47
"271","0000ef373bbd0d89ce796abae961f2705e8c1faf","dc1492bc-2aab-4c59-92bc-2b030f781a05","pseudo echo",47
"272","0000ef373bbd0d89ce796abae961f2705e8c1faf","b9a23705-56e8-4fb6-9543-7f43ab62eac7","desireless",39
"273","0000ef373bbd0d89ce796abae961f2705e8c1faf","8f9d6bb2-dba4-4cca-9967-cc02b9f4820c","limp bizkit",38
"274","0000ef373bbd0d89ce796abae961f2705e8c1faf","98913495-8867-43b3-aa8d-db88ee4d4cdc","modern talking",37
"275","0000ef373bbd0d89ce796abae961f2705e8c1faf","73e5e69d-3554-40d8-8516-00cb38737a1c","rihanna",36
"276","0000ef373bbd0d89ce796abae961f2705e8c1faf","7364dea6-ca9a-48e3-be01-b44ad0d19897","a-ha",35
"277","0000ef373bbd0d89ce796abae961f2705e8c1faf","f59c5520-5f46-4d2c-b2c4-822eabf53419","linkin park",34
"278","0000ef373bbd0d89ce796abae961f2705e8c1faf","e6de1f3b-6484-491c-88dd-6d619f142abc","hans zimmer",32
"279","0000ef373bbd0d89ce796abae961f2705e8c1faf","13655113-cd16-4b43-9dca-cadbbf26ee05","nelly furtado",31
"280","0000ef373bbd0d89ce796abae961f2705e8c1faf","79239441-bfd5-4981-a70c-55c3f15c1287","madonna",29
"281","0000ef373bbd0d89ce796abae961f2705e8c1faf","0743b15a-3c32-48c8-ad58-cb325350befa","blink-182",25
"282","0000ef373bbd0d89ce796abae961f2705e8c1faf","d547b148-cf1f-421b-9464-ce7411ba44b8","dave gahan",24
"283","0000ef373bbd0d89ce796abae961f2705e8c1faf","d339efbb-77b9-4147-ba9e-59f2f24550b2","kelly clarkson",23
"284","0000ef373bbd0d89ce796abae961f2705e8c1faf","59daa33b-98b4-49f6-aac2-af86621c7721","lucie silvas",23
"285","0000ef373bbd0d89ce796abae961f2705e8c1faf","60530915-9371-4b16-bc31-5c4456317ae0","natalie imbruglia",23
"286","0000ef373bbd0d89ce796abae961f2705e8c1faf","a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96","michelle branch",22
"287","0000ef373bbd0d89ce796abae961f2705e8c1faf","8c5755b4-2de6-4158-bca9-e354cbf07437","delta goodrem",21
"288","0000ef373bbd0d89ce796abae961f2705e8c1faf","f1106b17-dcbb-45f6-b938-199ccfab50cc","new order",21
"289","0000ef373bbd0d89ce796abae961f2705e8c1faf","f053ae01-dae6-4aae-9883-e8c279fdbef4","seal",21
"290","0000ef373bbd0d89ce796abae961f2705e8c1faf","6fda00c2-449a-4bf4-838f-038d41a07c73","atomic kitten",20
"291","0000ef373bbd0d89ce796abae961f2705e8c1faf","2f569e60-0a1b-4fb9-95a4-3dc1525d1aad","backstreet boys",20
"292","0000ef373bbd0d89ce796abae961f2705e8c1faf","db76c5ca-d555-4f09-b1db-baa1b713d875","mary j. blige",20
"293","0000ef373bbd0d89ce796abae961f2705e8c1faf","c306d351-62e9-4d04-ab9f-7d7a07059e65","negative",20
"294","0000ef373bbd0d89ce796abae961f2705e8c1faf","596ffa74-3d08-44ef-b113-765d43d12738","justin timberlake",19
"295","0000ef373bbd0d89ce796abae961f2705e8c1faf","a871fd87-50f7-4032-b06d-da56779edcce","savage garden",19
"296","0000ef373bbd0d89ce796abae961f2705e8c1faf","87c5dedd-371d-4a53-9f7f-80522fb7f3cb","björk",17
"297","0000ef373bbd0d89ce796abae961f2705e8c1faf","da12455f-733b-46b4-ad6b-aa575914fc6b","nerina pallot",17
"298","0000ef373bbd0d89ce796abae961f2705e8c1faf","43b58c98-3779-4b04-9a23-1c95cca3a145","erasure",16
"299","0000ef373bbd0d89ce796abae961f2705e8c1faf","7b885d42-3c41-4f43-9944-a5855ec5155e","goldfrapp",16
"300","0000ef373bbd0d89ce796abae961f2705e8c1faf","81435053-e1a2-48a4-adfd-e89f310c7b38","culture club",15
"301","0000ef373bbd0d89ce796abae961f2705e8c1faf","a4a3048f-3968-4848-9f53-94e3d4f88b53","mr. oizo",14
"302","0000ef373bbd0d89ce796abae961f2705e8c1faf","db4624cf-0e44-481e-a9dc-2142b833ec2f","robbie williams",13
"303","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","d5be5333-4171-427e-8e12-732087c6b78e","black eyed peas",12
"304","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","13655113-cd16-4b43-9dca-cadbbf26ee05","nelly furtado",11
"305","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","a6909831-bb84-4ed8-ab5e-df6cab95abb7","antonio orozco",10
"306","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","6ea036a8-4b1e-4040-baf5-ae84b26faae2","decai",10
"307","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","73e5e69d-3554-40d8-8516-00cb38737a1c","rihanna",10
"308","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","81b1e57a-f47b-4b8d-b034-61e01f72bd56","kiko & shara",9
"309","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","25607613-aceb-445a-8519-83a2ee0f8402","marc anthony",8
"310","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","59daa33b-98b4-49f6-aac2-af86621c7721","lucie silvas",7
"311","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","e194045c-6fa4-4508-b9a9-dc928665308f","manuel carrasco",7
"312","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","e11051f9-0098-41aa-9edb-8dacd8f1c6b5","mika",7
"313","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","8b0f05ce-354e-4121-9e0b-8b4732ea844f","juanes",6
"314","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","a7c38944-b3fa-4a3d-a4bd-d3b3b06f0cbf","la oreja de van gogh",6
"315","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","86d61837-890c-4d04-aeec-30d70ad77298","melendi",6
"316","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","7a519099-d4c8-46c8-805b-214dab0e58a2","amaral",5
"317","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","5dec643a-423f-4051-ac13-87e59525ad74","andy & lucas",5
"318","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","b44eab39-900f-446f-af67-0512a88e54ec","chambao",5
"319","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","327e24c0-95b4-4754-b509-108dc7f8abfa","chayanne",5
"320","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","8cc00e45-94c9-40e0-882b-0e76dd5b472b","christian castro",5
"321","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","b202beb7-99bd-47e7-8b72-195c8d72ebdd","christina aguilera",5
"322","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","89e39f67-65cc-4f90-b145-b1b56c209f8a","craig david",5
"323","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","d68fda90-ab8d-4799-be56-317ba4ae700f","luis fonsi",5
"324","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","cea53984-77dd-4ef4-86ed-4c853295f860","sergio contreras",5
"325","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","51d0f1d0-26c5-482d-b466-1ddbe09e735f","ana torroja",4
"326","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","183105b5-3e68-4748-9086-2c1c11bf7a3d","beyoncé",4
"327","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","bca15932-0753-4d8c-8d37-2a447c6fe716","bustamante",4
"328","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","6100e9f6-4316-4553-8f23-80466e253fc5","camila",4
"329","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9","colbie caillat",4
"330","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","8a806a55-fa0d-4060-82e5-ecfbd24a5bc3","coti",4
"331","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","95c8b6b7-1e24-4987-804c-024f6b05cd91","david bisbal",4
"332","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","8c5755b4-2de6-4158-bca9-e354cbf07437","delta goodrem",4
"333","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","6b7e3de0-fcca-41b0-b849-9034fcae2225","edurne",4
"334","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","16903d74-9a6a-4cd3-9081-1d752703e8ed","fito & fitipaldis",4
"335","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","82246ef2-d87b-4e4e-906d-0bbc547f57ee","hanna",4
"336","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","596ffa74-3d08-44ef-b113-765d43d12738","justin timberlake",4
"337","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","b8b21444-a952-4329-9c6e-680a6364be50","malu",4
"338","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","5938c629-1d06-480b-9780-859b153af11e","paulina rubio",4
"339","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","f75752c9-73a3-4f3e-8477-a42cd9629ec5","rosana",4
"340","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","7c20f558-d664-42bd-b6f1-81acf9dbb72d","t.a.t.u.",4
"341","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3","amy winehouse",3
"342","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","92d10e96-8e61-4c7b-80fe-3169af4beda4","efecto mariposa",3
"343","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","cdffd785-d94e-48ed-9484-6de40ce7d3f5","el arrebato",3
"344","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","35f866dc-c061-48ba-8157-cf2e0eac4857","enrique iglesias",3
"345","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","","fondo flamenco",3
"346","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","f0602f55-1770-483d-89bd-4bae0d0ac086","jennifer lopez",3
"347","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","d339efbb-77b9-4147-ba9e-59f2f24550b2","kelly clarkson",3
"348","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","d67a17a1-1c77-43ef-89c7-c0b57b7fbe6a","mecano",3
"349","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","401c3991-b76b-499d-8082-9f2df958ef78","phil collins",3
"350","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","f7eb3be3-1065-4a53-94d4-e2d0c15c0b33","sean kingston",3
"351","0000f687d4fe9c1ed49620fbc5ed5b0d7798ea20","a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432","u2",3
"352","000163263d2a41a3966a3746855b8b75b7d7aa83","9e116df4-f342-4fdf-a693-3cb0b9cc6718","david & the citizens",2373
"353","000163263d2a41a3966a3746855b8b75b7d7aa83","ffb2d3e3-a4cc-48cf-8fb0-f2f846e9d7b9","kent",1724
"354","000163263d2a41a3966a3746855b8b75b7d7aa83","96064c1a-fef0-47f8-912b-98322c24af41","säkert!",798
"355","000163263d2a41a3966a3746855b8b75b7d7aa83","0f716769-a803-44a5-bb5c-cd9d563716dd","detektivbyrån",753
"356","000163263d2a41a3966a3746855b8b75b7d7aa83","1723c867-d5c5-4a61-a40b-8c04fa7acf1b","lars winnerbäck",750
"357","000163263d2a41a3966a3746855b8b75b7d7aa83","aeaaf8ff-c85d-4861-88db-ece7f837c5f8","raymond & maria",737
"358","000163263d2a41a3966a3746855b8b75b7d7aa83","cc197bad-dc9c-440d-a5b5-d52ba2e14234","coldplay",639
"359","000163263d2a41a3966a3746855b8b75b7d7aa83","847e8284-8582-4b0e-9c26-b042a4f49e57","placebo",626
"360","000163263d2a41a3966a3746855b8b75b7d7aa83","a66999a7-ae5c-460e-ba94-1a01143ae847","snow patrol",611
"361","000163263d2a41a3966a3746855b8b75b7d7aa83","d13f0f47-36f9-4661-87fe-2de56f45c649","tegan and sara",606
"362","000163263d2a41a3966a3746855b8b75b7d7aa83","bf710b71-48e5-4e15-9bd6-96debb2e4e98","the knife",543
"363","000163263d2a41a3966a3746855b8b75b7d7aa83","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6","death cab for cutie",531
"364","000163263d2a41a3966a3746855b8b75b7d7aa83","14efbb08-c3d8-404c-9ead-ad71fa586ee6","tiger lou",487
"365","000163263d2a41a3966a3746855b8b75b7d7aa83","6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d","håkan hellström",463
"366","000163263d2a41a3966a3746855b8b75b7d7aa83","e7319465-1bed-432b-a540-cb16c264f214","david fridlund",425
"367","000163263d2a41a3966a3746855b8b75b7d7aa83","6e17c8d1-2493-46cc-88d4-64b848a32593","the ark",381
"368","000163263d2a41a3966a3746855b8b75b7d7aa83","6a5f768c-db43-461a-8e58-658084ebe84d","alice in videoland",377
"369","000163263d2a41a3966a3746855b8b75b7d7aa83","e671e05a-dd3d-4f24-8c00-e84b96890cf3","timo räisänen",370
"370","000163263d2a41a3966a3746855b8b75b7d7aa83","3e55d51d-687f-4a9d-af96-2fabccf802e5","the cardigans",353
"371","000163263d2a41a3966a3746855b8b75b7d7aa83","ada7a83c-e3e1-40f1-93f9-3e73dbc9298a","arctic monkeys",352
"372","000163263d2a41a3966a3746855b8b75b7d7aa83","8c538f11-c141-4588-8ecb-931083524186","bloc party",346
"373","000163263d2a41a3966a3746855b8b75b7d7aa83","39ab1aed-75e0-4140-bd47-540276886b60","oasis",300
"374","000163263d2a41a3966a3746855b8b75b7d7aa83","b9472588-93f3-4922-a1a2-74082cdf9ce8","panic at the disco",300
"375","000163263d2a41a3966a3746855b8b75b7d7aa83","5984e4ec-8a8e-4762-a5fb-e7d53436e0bd","sahara hotnights",266
"376","000163263d2a41a3966a3746855b8b75b7d7aa83","a74b1b7f-71a5-4011-9441-d0b5e4122711","radiohead",252
"377","000163263d2a41a3966a3746855b8b75b7d7aa83","9d6a7238-e379-42f0-bbed-d3025acc2a8c","vapnet",247
"378","000163263d2a41a3966a3746855b8b75b7d7aa83","96e2e78e-1e22-45b5-af33-7d79a91ee308","laleh",239
"379","000163263d2a41a3966a3746855b8b75b7d7aa83","4ac4e32b-bd18-402e-adad-ae00e72f8d85","patrick wolf",237
"380","000163263d2a41a3966a3746855b8b75b7d7aa83","aa7a2827-f74b-473c-bd79-03d065835cf7","franz ferdinand",229
"381","000163263d2a41a3966a3746855b8b75b7d7aa83","c718e1b3-aad3-48aa-8ad3-ea4184b949bc","markus krunegård",226
"382","000163263d2a41a3966a3746855b8b75b7d7aa83","f82f3a3e-29c2-42ca-b589-bc5dc210fa9e","the kooks",225
"383","000163263d2a41a3966a3746855b8b75b7d7aa83","95e1ead9-4d31-4808-a7ac-32c3614c116b","the killers",210
"384","000163263d2a41a3966a3746855b8b75b7d7aa83","c438aad4-d622-4b40-93fe-ddec306ab475","deportees",204
"385","000163263d2a41a3966a3746855b8b75b7d7aa83","ea4dfa26-f633-4da6-a52a-f49ea4897b58","r.e.m.",199
"386","000163263d2a41a3966a3746855b8b75b7d7aa83","52074ba6-e495-4ef3-9bb4-0703888a9f68","arcade fire",198
"387","000163263d2a41a3966a3746855b8b75b7d7aa83","f181961b-20f7-459e-89de-920ef03c7ed0","the strokes",195
"388","000163263d2a41a3966a3746855b8b75b7d7aa83","3869dbb7-da0c-455f-ad74-332a9d35d016","slagsmålsklubben",193
"389","000163263d2a41a3966a3746855b8b75b7d7aa83","d8915e13-d67a-4aa0-9c0b-1f126af951af","hot chip",186
"390","000163263d2a41a3966a3746855b8b75b7d7aa83","a11aacf5-fcbe-47f9-b065-75f4466c00ae","millencolin",184
"391","000163263d2a41a3966a3746855b8b75b7d7aa83","ad92dd9c-56ef-4443-b2c0-ff2f7d9cca49","the sounds",173
"392","000163263d2a41a3966a3746855b8b75b7d7aa83","fa927f59-d443-418a-b741-e557208aaf09","mew",171
"393","000163263d2a41a3966a3746855b8b75b7d7aa83","b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d","the beatles",170
"394","000163263d2a41a3966a3746855b8b75b7d7aa83","084308bd-1654-436f-ba03-df6697104e19","green day",168
"395","000163263d2a41a3966a3746855b8b75b7d7aa83","cf0f4547-ffbd-4011-98ad-0bec9ba022db","kings of convenience",167
"396","000163263d2a41a3966a3746855b8b75b7d7aa83","9c9f1380-2516-4fc9-a3e6-f9f61941d090","muse",167
"397","000163263d2a41a3966a3746855b8b75b7d7aa83","2fa0d3ac-b64c-401a-b0a1-4915ba6cc157","hoobastank",165
"398","000163263d2a41a3966a3746855b8b75b7d7aa83","9d123f67-4998-42ad-9e6c-35ad7dc97aa8","firefox ak",153
"399","000163263d2a41a3966a3746855b8b75b7d7aa83","ea854cc1-13fc-4fd0-86a5-d2c7dba06764","mando diao",148
"400","000163263d2a41a3966a3746855b8b75b7d7aa83","8b5d7dae-6430-473c-8cf6-f448a2e0d3f9","the tough alliance",148
"401","000163263d2a41a3966a3746855b8b75b7d7aa83","25a757f1-9fbe-4c52-be2e-1a5294fb25b9","shout out louds",145
"402","000163263d2a41a3966a3746855b8b75b7d7aa83","97b1142f-c71e-4971-8736-4a8ceaf6b4c3","the decemberists",144
"403","000163263d2a41a3966a3746855b8b75b7d7aa83","79239441-bfd5-4981-a70c-55c3f15c1287","madonna",141
"404","000163263d2a41a3966a3746855b8b75b7d7aa83","c7020c6d-cae9-4db3-92a7-e5c561cbad50","keane",140
"405","0001bd96207f323b53652bf400702719ad456d3c","f8ce4811-bc08-4a32-81e0-a2345cdeacae","e-rotic",690
"406","0001bd96207f323b53652bf400702719ad456d3c","e2c00c56-8365-4160-9f40-a64682917633","goo goo dolls",534
"407","0001bd96207f323b53652bf400702719ad456d3c","d3fa206b-a8ff-4b53-a0e2-83aa19a40c66","apulanta",301
"408","0001bd96207f323b53652bf400702719ad456d3c","9027d16b-cc0b-4ee4-a8b2-a2431aa807c0","chorale",248
"409","0001bd96207f323b53652bf400702719ad456d3c","4dbf5678-7a31-406a-abbe-232f8ac2cd63","bryan adams",240
"410","0001bd96207f323b53652bf400702719ad456d3c","a47c3aa2-7d87-475c-a2c7-1e2047dafb09","gnarls barkley",200
"411","0001bd96207f323b53652bf400702719ad456d3c","d5b637f0-74b8-4df6-bddf-dc3784a6881a","jewel",194
"412","0001bd96207f323b53652bf400702719ad456d3c","8eeecca3-3e44-4311-93e5-e67decfafc06","groove coverage",183
"413","0001bd96207f323b53652bf400702719ad456d3c","f97b55a8-7d03-4ebe-a277-a9cadc2a9f86","september",172
"414","0001bd96207f323b53652bf400702719ad456d3c","2386cd66-e923-4e8e-bf14-2eebe2e9b973","3 doors down",149
"415","0001bd96207f323b53652bf400702719ad456d3c","dab66853-28c8-44c7-975e-0fc073b0a2fa","basic element",144
"416","0001bd96207f323b53652bf400702719ad456d3c","45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","britney spears",134
"417","0001bd96207f323b53652bf400702719ad456d3c","2c1828a2-e46b-4ade-a6e9-065ca265d679","chris brown",131
"418","0001bd96207f323b53652bf400702719ad456d3c","14387b0f-765c-4852-852f-135335790466","eels",130
"419","0001bd96207f323b53652bf400702719ad456d3c","a5c6ba5e-b006-41d1-9243-619bafd30760","solid base",127
"420","0001bd96207f323b53652bf400702719ad456d3c","078f98b2-3a90-4443-817b-440c7089b0c4","irwin goodman",121
"421","0001bd96207f323b53652bf400702719ad456d3c","32a92586-6f9f-4882-b168-97fd60a99b6d","moby",104
"422","0001bd96207f323b53652bf400702719ad456d3c","f0602f55-1770-483d-89bd-4bae0d0ac086","jennifer lopez",102
"423","0001bd96207f323b53652bf400702719ad456d3c","90e8b39f-efa8-4b6d-b24e-c25bfe575328","don huonot",95
"424","0001bd96207f323b53652bf400702719ad456d3c","2fa0d3ac-b64c-401a-b0a1-4915ba6cc157","hoobastank",88
"425","0001bd96207f323b53652bf400702719ad456d3c","362b8733-7ef7-4fc7-a264-7fdf54ea4f88","stella",81
"426","0001bd96207f323b53652bf400702719ad456d3c","1fda852b-92e9-4562-82fa-c52820a77b23","the pussycat dolls",78
"427","0001bd96207f323b53652bf400702719ad456d3c","04af2581-6692-4f14-a7fe-151a36f20368","cascada",76
"428","0001bd96207f323b53652bf400702719ad456d3c","75a72702-a5ef-4513-bca5-c5b944903546","john legend",74
"429","0001bd96207f323b53652bf400702719ad456d3c","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","alicia keys",70
"430","0001bd96207f323b53652bf400702719ad456d3c","43f0a61f-5318-4929-93b8-4ded4a72cb16","kapasiteettiyksikkö",70
